author/canDm,author/canMediaTag,author/description,author/entities/url/urls/0/display_url,author/favouritesCount,author/following,author/hasCustomTimelines,author/id,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/statusesCount,author/type,author/url,author/userName,entities/user_mentions/0/name,entities/user_mentions/0/screen_name,isConversationControlled,isQuote,isReply,isRetweet,likeCount,replyCount,text
false,false,"He/Him 

 Handmade Tech Reviews.

Active on:
 https://t.co/GZlyU1S97a
 https://t.co/KaoNx21cq6 
 https://t.co/UIjzVPDZwY 
 https://t.co/1roI18unSg",YouTube.com/iPhonedo,6451,256,true,82401926,false,false,California,4904,Faruk  ᴵᴾᴴᴼᴺᴱᴰᴼ,10104,user,https://x.com/iPhonedo,iPhonedo,,,false,false,false,false,333,9,"Air Jordan 1 Craft in the house!

: 13 Pro https://t.co/3WEQgRzoKk"
false,true,#1 Public Golf Course in PA,oldestonewall.com,1412,156,true,989913922487668738,false,false,"Ellwood City, PA",101,Olde Stonewall Golf Club,269,user,https://x.com/OldeStonewall,OldeStonewall,,,false,false,false,false,7,1,"Dropping December 22nd, Nike Air Jordan 4 Bred Golf Shoes! Limited quantities and sizes available, call the golf shop ASAP! #airjordan #belikemike @nikegolf https://t.co/IAPusfZMah"
false,true,Saltwater aquarium enthusiast and a ninja 40+ Twitter #rolltide #girldad #taken #wutangforever  #father #PSU #virgo ENTJ $bohannibal #FearTheDeer,,127983,10086,true,132045733,false,true,Portland  United States,14751,J.D. Walker,64748,user,https://x.com/bohannibal,bohannibal,,,false,false,false,false,2,1,Click here to support Air Jordan 1 High OG 'Banned Patent Leather' organized by  https://t.co/Jm8Ge0bg3J #GoFundMe
true,false,Es-kei-ter✌| @clazzieee,twitch.tv/iSk8errr,5438,947,true,397197585,false,false,"Florida, USA",799,iSk8errr,7356,user,https://x.com/iSk8errr,iSk8errr,,,false,false,false,false,4,2,"Nike Air Max 90 NRG Bacon (2021) 

❤️ https://t.co/NyHPTFVQCP"
true,true,God First - Family Man - Father - Sneakerhead -,,69076,1981,true,492963584,false,false,Ohio,1244,Smoker’D,21066,user,https://x.com/Smokerdee330,Smokerdee330,,,false,false,false,false,28,2,"Looking to help out a couple ppl for basically retail + ship + ship 

DS Nike Air Max 90 Bacon
Size 10 
$165 shipped 

DS Jordan 11 Low UNCs 
Size 10 
$200 Shipped 

@RetailOop https://t.co/3FFNc04pFF"
true,true,"Father of my lil princess Vivianna, family, Latino, Cowboys 4 life, Live in Colorado but love my home state of Arizona! Republican party is ☠️☠️.",,35053,889,true,2738508977,false,false,"Parker, CO",288,wolfyaz,1595,user,https://x.com/wolfyaz,wolfyaz,,,false,false,false,false,0,0,#AirMaxDay My go to Nike Air Max 90 playa playas!! https://t.co/8s0CLC1Ybq
true,true,Papi | Photographer | Veteran |. I shoot things. #snkrtwitter #panamatwitter #photographer #respectmelshooter https://t.co/3Rqn702qRD,respectmelshooter.com,31519,1760,true,1125979762462056448,false,false,"Fayetteville, NC",1128,Ramelito,7510,user,https://x.com/mellybynature_,mellybynature_,,,false,false,false,false,2,0,Nike Air Max 90 “Go the Extra Smile” #respectmelshooter https://t.co/ncJbp7Kp5T
true,false,SneakerHead (size 11.5) & MY LIFE;  Texas/Virginia is HOME; US ARMY VETERAN,instagram.com/jayakashine,6185,1003,true,4676076134,false,true,"Killeen, TX",2313,Jason Da MoonMan,7097,user,https://x.com/jayakashine,jayakashine,,,false,false,false,false,4,0,#MailCall  another trade done &amp; complete thanks to TradeBlock  Got the Nike SB Dunk Low “Pink Pig”  &amp; the Nike Air Max 90 NRG “Bacon” (2021) Love me some pork!!  #tradeblock #pork #tradeblockus https://t.co/x2Ve70DPMb
false,true,"Brooklyn Bred. Born and raised in the  Southside Williamsburg neighborhood of Los Sures, B4 the gentrification. Resident of the upper westside, Manhattan, NY.",,628,139,true,225327496,false,false,New york,44,Roy Rivera,2993,user,https://x.com/RoyRuger,RoyRuger,,,false,false,false,false,0,0,Nike Air Max 90 Camo. Croc. @ Upper West Side https://t.co/zXoQRgzFh5
true,false,Helping you market in Web3  | Ambassador: @LegacyNetworkio | D,substack.com/@heyyogb,118742,1230,true,190068224,false,true,Marketing Newsletter,9522,GB£,139660,user,https://x.com/HeyYoGB,HeyYoGB,,,false,false,false,false,0,0,"Nike Air Max 90 “Bacon”  

size 7.5 for sale  https://t.co/Lu3gO3f4as"
true,true,BㅌiNG MysㅌLF,facebook.com/Arvinshouse,0,419,true,1393431606870745090,false,false,California,732,Arvin's house,5560,user,https://x.com/ArvinsHouse,ArvinsHouse,,,false,false,false,false,0,0,NIKE AIR MAX 90 PRM add these to my collection https://t.co/t5C0U9bFE3
true,false,"Creative, Artistic Director, Storyteller, Documentarian Filmmaker https://t.co/AFWkV1WWXT",byakioevans.com,6537,560,true,318100547,false,false,"Baltimore, MD",1944,Akio Evans,8265,user,https://x.com/AkioEvans,AkioEvans,,,false,false,false,false,0,0,"Unveiling Akio’s Nike Air Max 90 Creating Art that touches heARTs shout out to Will Fit and his family for hiring me for this special commission piece and trusting that I could bring this concept to light. Stay tuned for pictures and a vlog by Will 
https://t.co/aqKaXFYZpP https://t.co/USSs75oFxD"
false,true,"Instagram: shawn_mill3r

From Long Beach /
Now living in Los Angeles

Sports Betting & More",,33,486,false,1390333148722962432,false,false,California,7,Shawn Miller,68,user,https://x.com/shawn_mill3r_,shawn_mill3r_,,,false,false,false,false,0,0,"Nike Air Max 90, should i get them rn? @ Nike https://t.co/QI0TxJP61z"
true,true,BㅌiNG MysㅌLF,facebook.com/Arvinshouse,0,419,true,1393431606870745090,false,false,California,732,Arvin's house,5560,user,https://x.com/ArvinsHouse,ArvinsHouse,Nike,Nike,false,false,false,false,0,0,Just got these joints @Nike Air Max 90 PRM ☮️♥️ https://t.co/F9CEhFVgS6
true,false,1% chance and 99% faith ❤️,,3413,1500,false,34090453,false,false,"Liverpool, England",1213,AD,11133,user,https://x.com/Tripleace12,Tripleace12,,,false,false,false,false,0,0,"Nike Air max 90 white/photon Dust

Ace shoe gang volume 11 @ Jacksonville, Florida https://t.co/qTo9Mv7M5d"
true,false,Don’t Talk About It. Be About It!  (1 JOHN 1:1-5)  #Suns #MUFC⚪️⚫️ #BirdGang,,10323,577,true,22729122,false,false,P-Town ☀️,1118,Brian Keith,10652,user,https://x.com/realBrianKeith,realBrianKeith,Diamond Supply Co.,diamondsupplyco,false,false,false,false,0,0,"#SundayService 
-
: @mattkeith5360 
T- @diamondsupplyco 
Kicks - @nike Air Max 90 @ Northwest Community Church (NCC) https://t.co/nowFPmzWQX"
true,false,"7️⃣3️⃣0️⃣0️⃣   

  Oakland A's  ⚾ Oakland Raiders  Golden State Warriors  4 Life.",,8620,865,true,1114499545159725056,false,false,California,2678,Living And Loving Oakland,10296,user,https://x.com/EastOakland73rd,EastOakland73rd,,,false,false,false,false,0,1,I love Nike Air Max 90 my favorite shoes of all time
true,true,Shoe Store,,6,42,false,501278915,false,false,"Denver, CO",11,Sole St. Shoes,653,user,https://x.com/solestreetshoes,solestreetshoes,,,false,false,false,false,0,0,Nike Air Max 90 Premium “Aqua tone” Now Available in men’s sizes 8-13. @ Sole St. Shoes https://t.co/P13bxYSMMO
false,true,Join the  culture by following,,50,13,false,1435506664275337217,false,false,"Beaverton, Oregon",19,The Culture,70,user,https://x.com/TheCultureSnkrs,TheCultureSnkrs,,,false,false,false,false,0,0,"Nike Air Max 90 SE Swoosh Mart
Coming up soon
or @ Sneakers World https://t.co/OiDGus5nSv"
false,true,"Glory 2 God. Car Sales, Owner/Founder GalaxyBullKennels, Photographer, ASU ALUM",instagram.com/galaxybullkenn…,49718,1264,true,2949272210,false,false,"San Angelo, TX",312,Nick Ellisor,21239,user,https://x.com/2fast200,2fast200,Nike,Nike,false,false,false,false,13,1,"I think I’m getting pretty nice with this camera, what yall think?
@Nike @nikesb @CanonUSA #JUSTDOIT #Nike #Canon https://t.co/Qoprdg8LZJ"
true,false,The Game Is The Game           #RaiderNation #LakeShow,,8077,1620,true,50471380,false,false,STOCKTON,2834,,48333,user,https://x.com/_ItzELO,_ItzELO,,,false,false,false,false,9,1,Out here looking like a sponsored athlete #JustDoIt https://t.co/Z2g6E32P9Y
true,true,"Hobbyist Nature/Landscape Photographer , Actor and Animal Lover. All photos are mine except RT’s. I hope they make you smile.✌",,53852,1379,true,1308772668,false,false,Oregon,5115,Danita Hamel,26673,user,https://x.com/danitahamel,danitahamel,,,false,false,false,false,32,2,"Growth often comes from taking a leap of faith.‍♀️
#JUSTDOIT #Jump #NaturePhotography #landscape https://t.co/Gr5NQzNjTG"
true,true,"Fondateur et Président du Groupe ProFin, des sociétés regroupées dans une alliance pour la modernisation de la finance haïtienne et l'inclusion financière",,4938,281,true,64001872,false,false,"Beaverton, Oregon",704,Robert Paret Jr.,3769,user,https://x.com/rparet,rparet,,,false,false,false,false,15,0,Small actions may lead to such big results!!! #Action #JustDoIt https://t.co/In4c9lgdux
true,true,It does not matter how slowly you go as long as you do not stop. . . @Unspoken.Visuals Rmorris024,instagram.com/unspoken.visua…,10015,454,true,1873348268,false,false,Delaware,1339,Rufus Morris,7010,user,https://x.com/Raise_DaRoofus,Raise_DaRoofus,,,false,false,false,false,2,0,Still got an ugly swing but been working on interlocking my fingers. Hit the green 11 of out 18 times today ‍♂️ #JustDoIt https://t.co/GLCT3p6tPh
false,true,AJ Johnson Founder & CEO/ Director of Performance & Recovery.. YOU ARE VALUABLE...,recovery.onebodybyaj.com,438,2341,true,257502830,false,false,Oxford MS,8276,ONE BODY By AJ Recovery Center,10402,user,https://x.com/AJOneBody,AJOneBody,Marley Cook,marl3ycook57,false,false,false,false,6,0,"ONE BODY By AJ is Blessed to have the opportunity to train @marl3ycook57 ..
This goin to be a Great journey 
 @MT_FB 
#onebodybyaj #athletes #faith #speed #athlete #justdoit #football #personaltrainer #fitness #blueraiders #NFL #collegefootball
https://t.co/Soehhif5HE https://t.co/1iBjSwBaqx"
false,true,Don’t stop believing in yourself,music.apple.com/us/album/eleva…,5865,149,true,3051942629,false,false,Highest in the room,36,^_^,2531,user,https://x.com/mxnche,mxnche,iknowNOEQUAL,Samycoconut,false,false,false,false,2,1,Did an ad for Nike no big deal #justdoit @Samycoconut https://t.co/uzKLXV8uBp
false,true,Creative dabbling in a little bit of this and a little bit of that.... Coffee Shop Owner- Voice Over Artist - Actor - Visual Artist,,167,445,false,1345725900407640065,false,false,"Birmingham, AL",14,Jill Marlar,109,user,https://x.com/JillMarlar,JillMarlar,,,false,false,false,false,2,1,Ran 3 miles last night and it’s been 20 years or more. Wanted to quit and cried halfway but there was a sister by my side and in my ear every step until the very end #womenscrewwednesdays #running #justdoit #women https://t.co/ZhSJpGeiOO
false,true,"architect, humorous critical thinker, bee keeper, vegetarian, farmer, Town DPW Board

followed by @TeamPelosi
#Biden/Harris
#Resist
#EmbraceChange 
#FBR",bershad.com,124106,17246,true,1449478590,false,false,"Massachusetts, Wakanda",6936,Blaine Bershad  #NotMeUs,107165,user,https://x.com/BlaineBershad,BlaineBershad,,,false,false,false,false,4,0,"Vaccine mandates are nothing new
#justdoit
#GetVaccinated https://t.co/lYp9Q4WAIj"
true,false,“Through My Eyes I Learned Lessons Like Time Is Of The Essence And My Grind Got Obsessive” - @nipseyhussle #TMC,,12815,687,true,186845939,false,false,"Orlando, FL ✈️",1687,✊,113664,user,https://x.com/AuthenticRichy,AuthenticRichy,,,false,false,false,false,4,0,#KOTN Nike Blazer “Jumbo” ✔️ #JustDoIt https://t.co/PIDuG6Yz4B
true,true,@LoneBorrachos #58 Founding Member✭ @FamousSAS @_US947_ @southtexascctx @JasonJoshuapr @MangoHillRecs,famoussas.com,8638,1927,true,125908820,false,false,"Corpus Christi, TX",848,✭ Antonio Lopez ✭ (Famous),16030,user,https://x.com/FamousBorracho,FamousBorracho,Gregory-Portland Fighting Wildcat Football,GPWildcatsFB,false,false,false,false,6,0,Ray Akins Wildcat Stadium is looking good for tonight’s @GPWildcatsFB Football Game tonight! #GPWildcats #Nike #JustDoIt https://t.co/Tc7HDoKcNY
false,false,I was determined to debut or die trying - Min Yoongi/Agust D/ BTS Suga #BTSarmy,,82201,422,true,892466637785276416,false,false,California,800,Madeline Cha,3650,user,https://x.com/madelinean33,madelinean33,,,false,false,false,false,62,2,‘Be kind to others’ is an understatement. #tyrahunt instigated violence on the court.  #coribenjamin assaulted another minor on the court.  #wnba #lakers #benjaminballers #talkischeap #nike #justdoit https://t.co/XtbUy4KG2W
false,true,Dad of 3. Husband. 2021 NPC Mighty Muscle on the Mississippi Masters 40+ 1st Place men's physique.  Round Guy Radio high school sports reporter/armchair QB .,,46812,1954,true,69610084,false,false,"Danville, IA",331,Scotty Melvin,10851,user,https://x.com/melvinator76,melvinator76,,,false,false,false,false,3,0,"Had to train in my damn khakis tonight  but hey, #noexcuses #GETITDONE anyway! #JUSTDOIT #bodybuilding #gym #coupleswholift #train #weights https://t.co/L4EefXIx8z"
true,true,"Pastor,Happily Married, Navy Cook. Student at Masters College and Seminary. My tweets are my own and no reflection of my employer or school. Fl, RT, L ≠ Endors",,29058,3175,true,3013358127,false,false,"Halifax, Nova Scotia",4249,Kurt the Warship Chef,16521,user,https://x.com/kurtarnold_kurt,kurtarnold_kurt,Royal Canadian Navy,RoyalCanNavy,false,false,false,false,127,11,Tuesday is a good day for a flu shot. #flushot #getyours @RoyalCanNavy #JustDoIt https://t.co/l9bHZg35HJ
false,true,Jersey Girl. Florida World. I’m in a Love/ Hate/ Love relationship with Running. Love | lover | Chicago Bulls | ♍️ | Dog Mom ❤️,,8227,823,false,1364402683264847873,false,false,"Miami, FL",179,Rosalie,1372,user,https://x.com/RosalieJean26,RosalieJean26,,,false,true,false,false,53,3,I did it! Thank you all for the motivation..much appreciated! #justdoit #motivation #selfcare https://t.co/8oVxOaBVIG
false,false,"#Leafs #BlueJays #Cowboys #Raptors #Argos T.O. girl forever ❤️Supermen in my life; ⛳️, ‍♀️",,30934,1437,true,79814040,false,false,"Toronto, Ontario",1442,Janice C.,18044,user,https://x.com/JDCSportsfan,JDCSportsfan,raineanthonymaida,rainemaida,false,false,false,false,11,2,Reposting from @rainemaida Easy words to follow #justdoit #HappyWednesday https://t.co/gUIapawkl1
true,true,"Staff Anesthesiologist (TOH) & Assoc. Professor (uOttawa). 

Interested in Acute Pain, Difficult Airways, Bariatrics 
& my dogs Ollie & Alfie. 

Own Views.",med.uottawa.ca/anesthesiology…,20358,1419,true,2824799129,false,false,"Ottawa, Ontario",4485,"Dr. Naveen Eipe, MD",24498,user,https://x.com/NaveenEipe,NaveenEipe,"James DuCanto, M.D.",jducanto,false,false,true,false,4,1,"@jducanto @EBMgoneWILD @AirwayMxAcademy @ketaminh @NightShiftMD @EM_RESUS @FLTDOC1 @EMManchester @LeifRognas @surfingmed Like a Bungee Jump!
#JustDoIt https://t.co/iD5dSsM4Z9"
true,false,"MD/SportsMed, Associate Dean, External Relations @uottawaMed. 2020 @uOttawa Teacher of the year. 2021 @AFMC_e John Ruedy Awardee for Innovation in MedEd.",ajalali.com,72033,2705,true,104044363,false,false,"Ottawa, Canada",3853,Ali R. Jalali,54765,user,https://x.com/ARJalali,ARJalali,"uOttawa | Faculté de médecine, Faculty of Medicine",uOttawaMed,true,false,false,false,21,1,"All done! X3: AZ- Mod -Pfz
Thank you staff and volunteers @uOttawaMed @CHEO and @OttawaHospital for an exceptional COVID vaccine clinic 
#thisisourshotcanada 
#thisisourshotca 
#JustDoIt https://t.co/IGiwNBrDBV"
false,true,The best footwear store in Florida we carry the hottest inventory only @legendsmia,wherelegendsshop.com,599,27,false,1092053624312811521,false,false,"Miami, FL",6,@legendsmiami,3005,user,https://x.com/Legendsmia,Legendsmia,,,false,false,false,false,0,0,Nike Air Vapormax 360 Ghost Green sz 7.5-12  Where Legends Shop @ Legends Boutique https://t.co/IiNDncvlFB
false,true,The best footwear store in Florida we carry the hottest inventory only @legendsmia,wherelegendsshop.com,599,27,false,1092053624312811521,false,false,"Miami, FL",6,@legendsmiami,3005,user,https://x.com/Legendsmia,Legendsmia,,,false,false,false,false,0,0,Nike Air Vapormax 360 Varsity Royal sz 7.5-11.5 $175 under retail  Where Legends Shop @ Legends Boutique https://t.co/ugn4JOIrOa
false,true,The best footwear store in Florida we carry the hottest inventory only @legendsmia,wherelegendsshop.com,599,27,false,1092053624312811521,false,false,"Miami, FL",6,@legendsmiami,3005,user,https://x.com/Legendsmia,Legendsmia,,,false,false,false,false,0,0,Nike Air Vapormax 360 Vast Grey sz 11 New $160 Steall Retail was $225  Where Legends Shop @ Legends Boutique https://t.co/Ei8dv6b1JV
false,true,☁️The designer deals they don’t want you to know about✌️all our deals support charities‍☠️W: https://t.co/suKCQ0BDPu IG: https://t.co/jYSw4WbP13,ugly.wtf,444,134,false,1228085154536620032,false,false,California,463,UGLY,489,user,https://x.com/ugly_wtf,ugly_wtf,Nike,Nike,false,false,false,false,1,0,DEAL @Nike AIR VAPORMAX 360 $162 (Reg $225) https://t.co/rIXGMH6gpu‍☠️all of our deals are hand-picked by humansfor a good cause✌️ #nike #style #sneakers #sneakerhead #deal #nikevapormax #shoesaddict https://t.co/yHR9FUqAPc
false,true,"A World of Transactions, is a World in collaboration! Top Rated Online Retail store. #shoponline #sneakers #kicks",ebay.com/str/redd3413,16,506,true,768655107626074112,false,false,Atlanta,380,Red Deals Online,6737,user,https://x.com/ReddealsOnline,ReddealsOnline,,,false,false,false,false,0,0,Nike Air VaporMax 360 Triple White CK9671-100 https://t.co/vXPJclrb4T #nikeairvapormax360 #vapormax #sneakerheads #instakicks #nikerun #sneakernews #kicksoftheday #reddealsonline #ebaystore #authentickicks #explorepage https://t.co/LRNt8LNLk3
false,true,"im just a simple man from iowa. now i put ok videos on youtube and bad photos on instagram. 
https://t.co/RDcNxi5OLJ",youtube.com/shoesupsleeves…,67,99,true,1238848004280463361,false,false,"Virginia, USA",900,shoesupsleevesdown,1247,user,https://x.com/susd4life,susd4life,,,false,false,false,false,2,0,"wish these were was made of something else. or maybe just made differently. for whatever reason it's not as comfortable as it could be. but still ranks pretty high because the air max 360 got me into buying shoes.
https://t.co/OP6VMyHARk
#airmax #vapormax #vapormax360 #airmax360 https://t.co/KVfzQkzMHq"
true,false,YouTuber . IG: thelovelyzoeee  this is my internet diary,youtube.com/@TheLovelyZoeee,1746,486,true,2749710241,false,false,Atlanta,363,Zoe Conley,10203,user,https://x.com/thelovelyzoeee,thelovelyzoeee,The Drop Date,thedropdate,false,false,false,false,0,0,360 Degree Protection with the Nike Air VaporMax Run Utility https://t.co/k8MXdENZRE via @thedropdate
false,true,"The Midwest's leading sneaker, apparel & lifestyle shop • Short North- 846 N High St Columbus, OH 43215  • 6142992290",soleclassics.com,3236,252,false,19550141,false,false,"Columbus, OH",1963,Sole Classics,15087,user,https://x.com/SoleClassics,SoleClassics,,,false,false,false,false,0,0,• Nike Air Vapormax 360 (Metallic Silver) now available at both locations and online at https://t.co/gFtq4E1H5Q. Retail $225. Sizes 8-13 available. @ Sole Classics https://t.co/kxcFHQHGAP
false,true,"The Midwest's leading sneaker, apparel & lifestyle shop • Short North- 846 N High St Columbus, OH 43215  • 6142992290",soleclassics.com,3236,252,false,19550141,false,false,"Columbus, OH",1963,Sole Classics,15087,user,https://x.com/SoleClassics,SoleClassics,,,false,false,false,false,0,0,• What’s on your feet this Saturday? Tag us to your shoe pics. The Air Vapormax 360 is now available. Shop Sole Classics. @ Sole Classics https://t.co/HCmK6VpCXt
false,true,"The Midwest's leading sneaker, apparel & lifestyle shop • Short North- 846 N High St Columbus, OH 43215  • 6142992290",soleclassics.com,3236,252,false,19550141,false,false,"Columbus, OH",1963,Sole Classics,15087,user,https://x.com/SoleClassics,SoleClassics,,,false,false,false,false,0,0,"• A twist on an icon, the Nike Air Vapormax and Air Max 360 are forged together to create one of the best reinterpretations of a classic that we have seen in some time. Might we add that they’re wearing a very… https://t.co/4cvlrXfbYH"
true,false,"IDC, beloved. TMC",EAD.COM,205404,864,true,38250742,false,false,"Home of the greatest, NY",10499,Daemonesha Targaryen,495441,user,https://x.com/PlainJaneDee_,PlainJaneDee_,,,false,false,false,false,0,0,I bought the air max 360 vapormax this morning for 168. on the snkrs app I just went back on there &amp; now they’re 201. Nike be getting ppl
true,true,a a m u | ig: @faithlaureng,,9004,238,true,3691568543,false,false,"Montgomery, AL",40,Faith G,1357,user,https://x.com/doitforlau,doitforlau,,,false,false,false,false,592,2,“She’s just a freshman” but I still run The Hill. #AAMU #aamu25 #nike #yardrunner https://t.co/0s6xfdRPRh
true,true,Brooklyn girl ♏️ “I’ve loved and I’ve lost” #coleworld #snkrs 6.5 #NewYorkForever #RepBX #chickswithkicks #shegotkicks ☺️  #todaysfeets ✌,,23959,919,false,62698572,false,false,"Brooklyn, NY",1376,ver2thaonica,11874,user,https://x.com/ver2thaonica,ver2thaonica,,,false,false,false,false,324,10,A little late but secured ✔️ #blessed #mailcall #snkrs #nike #airmax https://t.co/jgYZ6I3Fq0
true,true,"Tackling educational inequities through sneakers, scholarships, and educational programs. 501(c3) Tax-Exempt Non Profit.",linktr.ee/pasosforoc,1274,77,false,1290315735135326213,false,false,"Dallas, TX",567,Pasos for Oak Cliff,1434,user,https://x.com/PasosforOC,PasosforOC,Nike,Nike,false,false,false,false,37,3,"Teacher of the Year &amp; Sneakerhead 

Announcing our co-founder’s title as Teacher of the Year 

@nike @Jumpman23 @nicekicks @ComplexSneakers @kicksonfire @SoleSavy 

#pasosforoc #sneakers #nike #jordan #sneakerteacher #teacheroftheyear #offwhite #kicks #education https://t.co/WuRv7x4W1u"
true,true,Brooklyn girl ♏️ “I’ve loved and I’ve lost” #coleworld #snkrs 6.5 #NewYorkForever #RepBX #chickswithkicks #shegotkicks ☺️  #todaysfeets ✌,,23959,919,false,62698572,false,false,"Brooklyn, NY",1376,ver2thaonica,11874,user,https://x.com/ver2thaonica,ver2thaonica,SNKR_TWITR,snkr_twitr,false,false,false,false,580,23,#MailCall @snkr_twitr thanks for the early access link!!  these are absolutely GORGEOUS in hand! #snkrs #nike #aj1 https://t.co/h0sPbC1jj4
false,true,Curator of beautiful and stylish things. Passionate about sneakers  and fashion.  A lover of all objects aesthetically pleasing.,,106513,1515,true,2913741007,false,false,California,14198,Caribbean Rhythms,31577,user,https://x.com/wassystyle1,wassystyle1,,,false,false,false,false,99,14,mission completed #YourSneakersAreDope #nike #patta #airmax https://t.co/8XkywcZTSR
true,true,IMG ACADEMY 6’1 170 Pound Point Guard 4.0 GPA text 9495052869 email mercadelcameron12@gmail.com,youtu.be/6zyWHbLRLA0?si…,20098,4448,false,187449068,false,false,California,351,Cameron Mercadel Class of 2024,1983,user,https://x.com/hmercadel,hmercadel,Coach Greg Hoyd Jr,P4E_CoachHoyd,false,false,false,false,15,2,SCARY HOURS IN THE LAB  #basketball #dunk #skills #workout #ScaryHours #flightschool #nike #adidas #CollegeBasketball #gym #plyometrics #Training #GRAMMYs #sports @P4E_CoachHoyd @P4E_Recruiting @WhistleSports @overtime @Pdouble_33 https://t.co/SS1cSfYAlm
true,true,Brooklyn girl ♏️ “I’ve loved and I’ve lost” #coleworld #snkrs 6.5 #NewYorkForever #RepBX #chickswithkicks #shegotkicks ☺️  #todaysfeets ✌,,23959,919,false,62698572,false,false,"Brooklyn, NY",1376,ver2thaonica,11874,user,https://x.com/ver2thaonica,ver2thaonica,,,false,false,false,false,162,7,Today’s feets… only pair of low AJ1’s I own. #snkrs #aj1 #nike #shegotkicks  #todaysfeets https://t.co/Dbjei5CrQa
false,false,Artist.   “Not A Real Person. Just an Idea.”,squalla08.com,2689,244,true,626037292,false,false,NoWhere.,80,Squalla_08,655,user,https://x.com/EwwMushyNoodles,EwwMushyNoodles,,,false,false,false,false,3,0,"“SQUALLA SB” BTS  -“I’m trying to do this bih in one take or something...” 
•
•
•
#squalla08 #squalla08art #artist #illustraion #nike #art #blackart #madewithbadart https://t.co/crkTsNjyDN"
false,true,Trendsunder10,,93,117,false,1270810708108652544,false,false,"Beaverton, Oregon",21,AsifChishti7,164,user,https://x.com/Chishti7Asif,Chishti7Asif,Elon Musk,elonmusk,false,false,false,false,3,1,#Beastmodeon #fitnessmotivation #disabledathlete #fitness #Nike #Puma #Addidas @elonmusk  to the #Mars #SpaceX https://t.co/POV3aap28c
true,true,"Hello and welcome, to the ORIGINAL Let’s Talk Knicks podcast! Where we talk Knicks basketball and other news around the NBA. With Jason and Marcus.",soundcloud.com/user-307325834…,4604,1603,false,1241347393334972417,false,true,"Brooklyn, NY",462,Let’s Talk Knicks Podcast,2922,user,https://x.com/LetsTalkKnicks,LetsTalkKnicks,,,false,false,false,false,238,42,Just came across this. Could be a new “city” alternate (with numbers)? How we feel about it?  #knicks #nyc #nyknicks #nike #NewYorkForever https://t.co/Ww0COA044B
false,true,Let the beauty of what you love be what you do❣️Sneak Freak—sz 8.5W/7M | Sports Fanatic | ♡,,28012,2117,true,608760322,false,false,"Denver, Colorado",3102,FootballChick♡,6855,user,https://x.com/tsquared529,tsquared529,,,false,false,false,false,47,7,"I’m into Monday’s.. well AirMax90 Monday’s ♥️

AirMax Assassination for the day complete 

♡

#KOTD #Nike #AirMax90 #femalesneakerhead #YourSneakersAreDope #ANMLthebrand #SneakerWarriors #SneakerWarriorsQueen https://t.co/Xc4b5naBsb"
false,true,Tesla Driver  | Crypto & Stock Fan | Fortnite Gamer | Husband & Dad | #CryptoCowboy https://t.co/RY0FzjTF7R | Future Millionaire Content Creator,feltmeltshooter.com,314,149,false,1240407852897824768,false,false,California,249,Felt Melt Shooter,635,user,https://x.com/feltmeltshooter,feltmeltshooter,Lady of Crypto,LadyofCrypto1,false,false,false,false,5,0,How come the #metaverse don’t give people legs and feet. I guess those #nike mags #nfts are a worthless buy if I am not going to have feet ‍♂️ @LadyofCrypto1 will we have legs or no in #meta not that you work there or anything.  https://t.co/83Wob14Sfc
true,false,"Coach/AAU Coach. GOD. Determined, Motivated, Blessed! 2016 NAIA National Player of the Year",,10511,160,true,2819287435,false,false,"Kentucky, USA",664,Burd,7698,user,https://x.com/32burd,32burd,,,false,false,false,false,18,1,#jordan #Nike SNKRS https://t.co/M3BrJYRJ7F
true,true,GHOST MODE- 3.24-6.03 (Do Very Hard Things 100 Day Challenge (Subscriber Only Posts) I ran 153 daily Marathons-⚡️,,80041,34976,true,66807863,false,true,Semi-Professional Ultra Runner,9448,Dr. Malachi - (Dr. Run),50891,user,https://x.com/malachiobrien,malachiobrien,,,false,false,false,false,241,351,"#NewProfilePic

The Unofficial #nike #RTFKT #POAP 

Is here. 

(This Day In History Series) 

DM or Comment if you want one. Be patient but I will get you a code. 

Today is historic in the #Metaverse #NFT 

2022 Goal- Give away 1M POAPS https://t.co/17gZOJZi1z"
false,true,26 years in Professional Hockey. AEMA Certified. Owner of Settlemyre Skate Sharpening. New Hockey Pod @nastyknuckles IG @ dnastyworld @ settlemreskatesharpening,settlemyreskatesharpening.com,4300,377,false,971814401014747136,false,false,"Voorhees, NJ",44,"Derek Settlemyre  E.M., C",654,user,https://x.com/dnastyworld,dnastyworld,Nasty Knuckles,NastyKnuckles,false,false,false,false,18,0,Don’t miss @NastyKnuckles Episode #46 with @Simmonds17 #swag #fedorov #nike https://t.co/82rG0mAfJ1
true,true,#LSU Alumnus | New Twitter | ig: @londanj,,3073,1039,true,1034171241089982465,false,false,"Houston, TX",73,Londan Cade'l,5841,user,https://x.com/L_jimer9,L_jimer9,,,false,false,false,false,6,0,And we back                                        #habits365 #nike #explore https://t.co/jiJNIM6aWA
